RecId,RecNo,RecKnd,AccNo,AmntDB,AmntCR,ItemNo,ItemAmnt,ItemCont,Desc
25525,3872,41,1021206,2800.0,0.0,28,50.0,56.0,
25526,3872,42,2010398,0.0,2800.0,28,50.0,56.0,
25527,3872,43,2010398,196.0,0.0,0,0.0,0.0,سعي الفاتورة 659508
25528,3872,44,4010001,0.0,196.0,0,0.0,0.0,سعي الفاتورة 659508
25529,3872,45,2010398,29.4,0.0,0,0.0,0.0,ضريبة الفاتورة 659508
25530,3872,46,2040001,0.0,29.4,0,0.0,0.0,ضريبة الفاتورة 659508
25531,3873,41,1021164,2090.0,0.0,28,22.0,95.0,
25532,3873,42,2010184,0.0,2090.0,28,22.0,95.0,
25533,3873,43,2010184,146.3,0.0,0,0.0,0.0,سعي الفاتورة 659509
25534,3873,44,4010001,0.0,146.3,0,0.0,0.0,سعي الفاتورة 659509
25535,3873,45,2010184,21.94,0.0,0,0.0,0.0,ضريبة الفاتورة 659509
25536,3873,46,2040001,0.0,21.94,0,0.0,0.0,ضريبة الفاتورة 659509
25537,3874,41,1021570,1215.0,0.0,35,45.0,27.0,
25538,3874,42,2010561,0.0,1215.0,35,45.0,27.0,
25539,3874,43,2010561,85.05,0.0,0,0.0,0.0,سعي الفاتورة 658263
25540,3874,44,4010001,0.0,85.05,0,0.0,0.0,سعي الفاتورة 658263
25541,3874,45,2010561,12.76,0.0,0,0.0,0.0,ضريبة الفاتورة 658263
25542,3874,46,2040001,0.0,12.76,0,0.0,0.0,ضريبة الفاتورة 658263
25543,3875,41,1021570,135.0,0.0,35,45.0,3.0,
25544,3875,42,2010114,0.0,135.0,35,45.0,3.0,
25545,3875,43,2010114,9.45,0.0,0,0.0,0.0,سعي الفاتورة 658264
25546,3875,44,4010001,0.0,9.45,0,0.0,0.0,سعي الفاتورة 658264
25547,3875,45,2010114,1.42,0.0,0,0.0,0.0,ضريبة الفاتورة 658264
25548,3875,46,2040001,0.0,1.42,0,0.0,0.0,ضريبة الفاتورة 658264
25549,3876,41,1021570,1200.0,0.0,35,60.0,20.0,
25550,3876,42,2010338,0.0,1200.0,35,60.0,20.0,
25551,3876,43,2010338,84.0,0.0,0,0.0,0.0,سعي الفاتورة 658265
25552,3876,44,4010001,0.0,84.0,0,0.0,0.0,سعي الفاتورة 658265
25553,3876,45,2010338,12.6,0.0,0,0.0,0.0,ضريبة الفاتورة 658265
25554,3876,46,2040001,0.0,12.6,0,0.0,0.0,ضريبة الفاتورة 658265
25555,3877,41,1021580,774.0,0.0,35,43.0,18.0,
25556,3877,42,2010661,0.0,774.0,35,43.0,18.0,
25557,3877,43,2010661,54.18,0.0,0,0.0,0.0,سعي الفاتورة 659410
25558,3877,44,4010001,0.0,54.18,0,0.0,0.0,سعي الفاتورة 659410
25559,3877,45,2010661,8.13,0.0,0,0.0,0.0,ضريبة الفاتورة 659410
25560,3877,46,2040001,0.0,8.13,0,0.0,0.0,ضريبة الفاتورة 659410
25561,3878,41,1021206,2970.0,0.0,28,33.0,90.0,
25562,3878,42,2010890,0.0,2970.0,28,33.0,90.0,
25563,3878,43,2010890,207.9,0.0,0,0.0,0.0,سعي الفاتورة 659411
25564,3878,44,4010001,0.0,207.9,0,0.0,0.0,سعي الفاتورة 659411
25565,3878,45,2010890,31.18,0.0,0,0.0,0.0,ضريبة الفاتورة 659411
25566,3878,46,2040001,0.0,31.18,0,0.0,0.0,ضريبة الفاتورة 659411
25567,3879,41,1021206,2937.0,0.0,28,33.0,89.0,
25568,3879,42,2010167,0.0,2937.0,28,33.0,89.0,
25569,3879,43,2010167,205.59,0.0,0,0.0,0.0,سعي الفاتورة 659413
25570,3879,44,4010001,0.0,205.59,0,0.0,0.0,سعي الفاتورة 659413
25571,3879,45,2010167,30.84,0.0,0,0.0,0.0,ضريبة الفاتورة 659413
25572,3879,46,2040001,0.0,30.84,0,0.0,0.0,ضريبة الفاتورة 659413
25573,3880,41,1021554,1200.0,0.0,35,60.0,20.0,
25574,3880,42,2010788,0.0,1200.0,35,60.0,20.0,
25575,3880,43,2010788,84.0,0.0,0,0.0,0.0,سعي الفاتورة 659309
25576,3880,44,4010001,0.0,84.0,0,0.0,0.0,سعي الفاتورة 659309
25577,3880,45,2010788,12.6,0.0,0,0.0,0.0,ضريبة الفاتورة 659309
25578,3880,46,2040001,0.0,12.6,0,0.0,0.0,ضريبة الفاتورة 659309
25579,3881,41,1021554,105.0,0.0,1,21.0,5.0,
25580,3881,42,2010340,0.0,105.0,1,21.0,5.0,
25581,3881,43,2010340,7.35,0.0,0,0.0,0.0,سعي الفاتورة 659310
25582,3881,44,4010001,0.0,7.35,0,0.0,0.0,سعي الفاتورة 659310
25583,3881,45,2010340,1.1,0.0,0,0.0,0.0,ضريبة الفاتورة 659310
25584,3881,46,2040001,0.0,1.1,0,0.0,0.0,ضريبة الفاتورة 659310
25585,3882,41,1021491,1628.0,0.0,1,22.0,74.0,
25586,3882,42,2010116,0.0,1628.0,1,22.0,74.0,
25587,3882,43,2010116,113.96,0.0,0,0.0,0.0,سعي الفاتورة 659312
25588,3882,44,4010001,0.0,113.96,0,0.0,0.0,سعي الفاتورة 659312
25589,3882,45,2010116,17.09,0.0,0,0.0,0.0,ضريبة الفاتورة 659312
25590,3882,46,2040001,0.0,17.09,0,0.0,0.0,ضريبة الفاتورة 659312
25597,3884,41,1021554,950.0,0.0,28,19.0,50.0,
25598,3884,42,2010760,0.0,950.0,28,19.0,50.0,
25599,3884,43,2010760,66.5,0.0,0,0.0,0.0,سعي الفاتورة 659314
25600,3884,44,4010001,0.0,66.5,0,0.0,0.0,سعي الفاتورة 659314
25601,3884,45,2010760,9.98,0.0,0,0.0,0.0,ضريبة الفاتورة 659314
25602,3884,46,2040001,0.0,9.98,0,0.0,0.0,ضريبة الفاتورة 659314
25603,3885,41,1021206,1125.0,0.0,28,45.0,25.0,
25604,3885,42,2010566,0.0,1125.0,28,45.0,25.0,
25605,3885,43,2010566,78.75,0.0,0,0.0,0.0,سعي الفاتورة 659315
25606,3885,44,4010001,0.0,78.75,0,0.0,0.0,سعي الفاتورة 659315
25607,3885,45,2010566,11.81,0.0,0,0.0,0.0,ضريبة الفاتورة 659315
25608,3885,46,2040001,0.0,11.81,0,0.0,0.0,ضريبة الفاتورة 659315
25609,3886,41,1020113,300.0,0.0,35,60.0,5.0,
25610,3886,42,2010165,0.0,300.0,35,60.0,5.0,
25611,3886,43,2010165,21.0,0.0,0,0.0,0.0,سعي الفاتورة 659458
25612,3886,44,4010001,0.0,21.0,0,0.0,0.0,سعي الفاتورة 659458
25613,3886,45,2010165,3.15,0.0,0,0.0,0.0,ضريبة الفاتورة 659458
25614,3886,46,2040001,0.0,3.15,0,0.0,0.0,ضريبة الفاتورة 659458
25615,3887,41,1021206,2200.0,0.0,28,40.0,55.0,
25616,3887,42,2010088,0.0,2200.0,28,40.0,55.0,
25617,3887,43,2010088,154.0,0.0,0,0.0,0.0,سعي الفاتورة 659459
25618,3887,44,4010001,0.0,154.0,0,0.0,0.0,سعي الفاتورة 659459
25619,3887,45,2010088,23.1,0.0,0,0.0,0.0,ضريبة الفاتورة 659459
25620,3887,46,2040001,0.0,23.1,0,0.0,0.0,ضريبة الفاتورة 659459
25621,3888,41,1021140,100.0,0.0,28,100.0,1.0,
25622,3888,42,2010819,0.0,100.0,28,100.0,1.0,
25623,3888,43,2010819,7.0,0.0,0,0.0,0.0,سعي الفاتورة 659258
25624,3888,44,4010001,0.0,7.0,0,0.0,0.0,سعي الفاتورة 659258
25625,3888,45,2010819,1.05,0.0,0,0.0,0.0,ضريبة الفاتورة 659258
25626,3888,46,2040001,0.0,1.05,0,0.0,0.0,ضريبة الفاتورة 659258
25627,3889,41,1021206,2451.0,0.0,28,43.0,57.0,
25628,3889,42,2010020,0.0,2451.0,28,43.0,57.0,
25629,3889,43,2010020,171.57,0.0,0,0.0,0.0,سعي الفاتورة 659259
25630,3889,44,4010001,0.0,171.57,0,0.0,0.0,سعي الفاتورة 659259
25631,3889,45,2010020,25.74,0.0,0,0.0,0.0,ضريبة الفاتورة 659259
25632,3889,46,2040001,0.0,25.74,0,0.0,0.0,ضريبة الفاتورة 659259
25645,3892,41,1020442,22608.0,0.0,28,24.0,942.0,
25646,3892,42,2010456,0.0,22608.0,28,24.0,942.0,
25647,3892,43,2010456,1582.56,0.0,0,0.0,0.0,سعي الفاتورة 659262
25648,3892,44,4010001,0.0,1582.56,0,0.0,0.0,سعي الفاتورة 659262
25649,3892,45,2010456,237.38,0.0,0,0.0,0.0,ضريبة الفاتورة 659262
25650,3892,46,2040001,0.0,237.38,0,0.0,0.0,ضريبة الفاتورة 659262
25651,3893,41,1021287,1505.0,0.0,35,35.0,43.0,
25652,3893,41,1021287,690.0,0.0,28,30.0,23.0,
25653,3893,41,1021287,1180.0,0.0,1,20.0,59.0,
25654,3893,42,2010263,0.0,1505.0,35,35.0,43.0,
25655,3893,42,2010263,0.0,690.0,28,30.0,23.0,
25656,3893,42,2010263,0.0,1180.0,1,20.0,59.0,
25657,3893,43,2010263,236.25,0.0,0,0.0,0.0,سعي الفاتورة 658314
25658,3893,44,4010001,0.0,236.25,0,0.0,0.0,سعي الفاتورة 658314
25659,3893,45,2010263,35.44,0.0,0,0.0,0.0,ضريبة الفاتورة 658314
25660,3893,46,2040001,0.0,35.44,0,0.0,0.0,ضريبة الفاتورة 658314
25661,3894,41,1021164,2024.0,0.0,28,22.0,92.0,
25662,3894,42,2010073,0.0,2024.0,28,22.0,92.0,
25663,3894,43,2010073,141.68,0.0,0,0.0,0.0,سعي الفاتورة 658315
25664,3894,44,4010001,0.0,141.68,0,0.0,0.0,سعي الفاتورة 658315
25665,3894,45,2010073,21.25,0.0,0,0.0,0.0,ضريبة الفاتورة 658315
25666,3894,46,2040001,0.0,21.25,0,0.0,0.0,ضريبة الفاتورة 658315
25667,3895,41,1020238,4320.0,0.0,28,24.0,180.0,
25668,3895,42,2010549,0.0,4320.0,28,24.0,180.0,
25669,3895,43,2010549,302.4,0.0,0,0.0,0.0,سعي الفاتورة 658316
25670,3895,44,4010001,0.0,302.4,0,0.0,0.0,سعي الفاتورة 658316
25671,3895,45,2010549,45.36,0.0,0,0.0,0.0,ضريبة الفاتورة 658316
25672,3895,46,2040001,0.0,45.36,0,0.0,0.0,ضريبة الفاتورة 658316
25673,3896,41,1020457,1653.0,0.0,35,57.0,29.0,
25674,3896,42,2010749,0.0,1653.0,35,57.0,29.0,
25675,3896,43,2010749,115.71,0.0,0,0.0,0.0,سعي الفاتورة 658317
25676,3896,44,4010001,0.0,115.71,0,0.0,0.0,سعي الفاتورة 658317
25677,3896,45,2010749,17.36,0.0,0,0.0,0.0,ضريبة الفاتورة 658317
25678,3896,46,2040001,0.0,17.36,0,0.0,0.0,ضريبة الفاتورة 658317
25679,3897,41,1020238,3780.0,0.0,28,20.0,189.0,
25680,3897,42,2010164,0.0,3780.0,28,20.0,189.0,
25681,3897,43,2010164,264.6,0.0,0,0.0,0.0,سعي الفاتورة 658318
25682,3897,44,4010001,0.0,264.6,0,0.0,0.0,سعي الفاتورة 658318
25683,3897,45,2010164,39.69,0.0,0,0.0,0.0,ضريبة الفاتورة 658318
25684,3897,46,2040001,0.0,39.69,0,0.0,0.0,ضريبة الفاتورة 658318
25703,3901,41,1021491,5020.0,0.0,1,20.0,251.0,
25704,3901,42,2010360,0.0,5020.0,1,20.0,251.0,
25705,3901,43,2010360,351.4,0.0,0,0.0,0.0,سعي الفاتورة 658403
25706,3901,44,4010001,0.0,351.4,0,0.0,0.0,سعي الفاتورة 658403
25707,3901,45,2010360,52.71,0.0,0,0.0,0.0,ضريبة الفاتورة 658403
25708,3901,46,2040001,0.0,52.71,0,0.0,0.0,ضريبة الفاتورة 658403
25709,3902,41,1021164,2448.0,0.0,28,18.0,136.0,
25710,3902,42,2010775,0.0,2448.0,28,18.0,136.0,
25711,3902,43,2010775,171.36,0.0,0,0.0,0.0,سعي الفاتورة 658404
25712,3902,44,4010001,0.0,171.36,0,0.0,0.0,سعي الفاتورة 658404
25713,3902,45,2010775,25.7,0.0,0,0.0,0.0,ضريبة الفاتورة 658404
25714,3902,46,2040001,0.0,25.7,0,0.0,0.0,ضريبة الفاتورة 658404
25721,3904,41,1020237,55.0,0.0,22,5.0,11.0,
25722,3904,41,1020237,1581.0,0.0,28,17.0,93.0,
25723,3904,42,2010043,0.0,55.0,22,5.0,11.0,
25724,3904,42,2010043,0.0,1581.0,28,17.0,93.0,
25725,3904,43,2010043,114.52,0.0,0,0.0,0.0,سعي الفاتورة 658088
25726,3904,44,4010001,0.0,114.52,0,0.0,0.0,سعي الفاتورة 658088
25727,3904,45,2010043,17.18,0.0,0,0.0,0.0,ضريبة الفاتورة 658088
25728,3904,46,2040001,0.0,17.18,0,0.0,0.0,ضريبة الفاتورة 658088
25729,3905,41,1021526,40.0,0.0,19,10.0,4.0,
25730,3905,42,2010469,0.0,40.0,19,10.0,4.0,
25731,3905,43,2010469,2.8,0.0,0,0.0,0.0,سعي الفاتورة 658089
25732,3905,44,4010001,0.0,2.8,0,0.0,0.0,سعي الفاتورة 658089
25733,3905,45,2010469,0.42,0.0,0,0.0,0.0,ضريبة الفاتورة 658089
25734,3905,46,2040001,0.0,0.42,0,0.0,0.0,ضريبة الفاتورة 658089
25735,3906,41,1021526,150.0,0.0,28,50.0,3.0,
25736,3906,42,2010002,0.0,150.0,28,50.0,3.0,
25737,3906,43,2010002,10.5,0.0,0,0.0,0.0,سعي الفاتورة 658090
25738,3906,44,4010001,0.0,10.5,0,0.0,0.0,سعي الفاتورة 658090
25739,3906,45,2010002,1.58,0.0,0,0.0,0.0,ضريبة الفاتورة 658090
25740,3906,46,2040001,0.0,1.58,0,0.0,0.0,ضريبة الفاتورة 658090
25741,3907,41,1020237,260.0,0.0,35,20.0,13.0,
25742,3907,42,2010650,0.0,260.0,35,20.0,13.0,
25743,3907,43,2010650,18.2,0.0,0,0.0,0.0,سعي الفاتورة 658091
25744,3907,44,4010001,0.0,18.2,0,0.0,0.0,سعي الفاتورة 658091
25745,3907,45,2010650,2.73,0.0,0,0.0,0.0,ضريبة الفاتورة 658091
25746,3907,46,2040001,0.0,2.73,0,0.0,0.0,ضريبة الفاتورة 658091
25747,3908,41,1020237,208.0,0.0,28,16.0,13.0,
25748,3908,42,2010650,0.0,208.0,28,16.0,13.0,
25749,3908,43,2010650,14.56,0.0,0,0.0,0.0,سعي الفاتورة 658092
25750,3908,44,4010001,0.0,14.56,0,0.0,0.0,سعي الفاتورة 658092
25751,3908,45,2010650,2.18,0.0,0,0.0,0.0,ضريبة الفاتورة 658092
25752,3908,46,2040001,0.0,2.18,0,0.0,0.0,ضريبة الفاتورة 658092
25753,3909,41,1020237,1652.0,0.0,28,28.0,59.0,
25754,3909,41,1020237,924.0,0.0,35,28.0,33.0,
25755,3909,42,2010513,0.0,1652.0,28,28.0,59.0,
25756,3909,42,2010513,0.0,924.0,35,28.0,33.0,
25757,3909,43,2010513,180.32,0.0,0,0.0,0.0,سعي الفاتورة 658093
25758,3909,44,4010001,0.0,180.32,0,0.0,0.0,سعي الفاتورة 658093
25759,3909,45,2010513,27.05,0.0,0,0.0,0.0,ضريبة الفاتورة 658093
25760,3909,46,2040001,0.0,27.05,0,0.0,0.0,ضريبة الفاتورة 658093
25761,3910,41,1020237,1350.0,0.0,35,27.0,50.0,
25762,3910,41,1020237,675.0,0.0,28,27.0,25.0,
25763,3910,41,1020237,880.0,0.0,28,16.0,55.0,
25764,3910,42,2010352,0.0,1350.0,35,27.0,50.0,
25765,3910,42,2010352,0.0,675.0,28,27.0,25.0,
25766,3910,42,2010352,0.0,880.0,28,16.0,55.0,
25767,3910,43,2010352,203.35,0.0,0,0.0,0.0,سعي الفاتورة 658094
25768,3910,44,4010001,0.0,203.35,0,0.0,0.0,سعي الفاتورة 658094
25769,3910,45,2010352,30.5,0.0,0,0.0,0.0,ضريبة الفاتورة 658094
25770,3910,46,2040001,0.0,30.5,0,0.0,0.0,ضريبة الفاتورة 658094
25771,3911,41,1020237,2125.0,0.0,28,17.0,125.0,
25772,3911,42,2010212,0.0,2125.0,28,17.0,125.0,
25773,3911,43,2010212,148.75,0.0,0,0.0,0.0,سعي الفاتورة 658095
25774,3911,44,4010001,0.0,148.75,0,0.0,0.0,سعي الفاتورة 658095
25775,3911,45,2010212,22.31,0.0,0,0.0,0.0,ضريبة الفاتورة 658095
25776,3911,46,2040001,0.0,22.31,0,0.0,0.0,ضريبة الفاتورة 658095
25777,3912,41,1020044,3232.0,0.0,28,32.0,101.0,
25778,3912,42,2010493,0.0,3232.0,28,32.0,101.0,
25779,3912,43,2010493,226.24,0.0,0,0.0,0.0,سعي الفاتورة 661762
25780,3912,44,4010001,0.0,226.24,0,0.0,0.0,سعي الفاتورة 661762
25781,3912,45,2010493,33.94,0.0,0,0.0,0.0,ضريبة الفاتورة 661762
25782,3912,46,2040001,0.0,33.94,0,0.0,0.0,ضريبة الفاتورة 661762
25783,3913,41,1020945,150.0,0.0,28,75.0,2.0,
25784,3913,42,2010398,0.0,150.0,28,75.0,2.0,
25785,3913,43,2010398,10.5,0.0,0,0.0,0.0,سعي الفاتورة 661763
25786,3913,44,4010001,0.0,10.5,0,0.0,0.0,سعي الفاتورة 661763
25787,3913,45,2010398,1.58,0.0,0,0.0,0.0,ضريبة الفاتورة 661763
25788,3913,46,2040001,0.0,1.58,0,0.0,0.0,ضريبة الفاتورة 661763
25789,3914,41,1021562,1380.0,0.0,28,30.0,46.0,
25790,3914,42,2010020,0.0,1380.0,28,30.0,46.0,
25791,3914,43,2010020,96.6,0.0,0,0.0,0.0,سعي الفاتورة 661764
25792,3914,44,4010001,0.0,96.6,0,0.0,0.0,سعي الفاتورة 661764
25793,3914,45,2010020,14.49,0.0,0,0.0,0.0,ضريبة الفاتورة 661764
25794,3914,46,2040001,0.0,14.49,0,0.0,0.0,ضريبة الفاتورة 661764
25795,3915,41,1021562,437.0,0.0,35,23.0,19.0,
25796,3915,41,1021562,875.0,0.0,28,25.0,35.0,
25797,3915,42,2010368,0.0,437.0,35,23.0,19.0,
25798,3915,42,2010368,0.0,875.0,28,25.0,35.0,
25799,3915,43,2010368,91.84,0.0,0,0.0,0.0,سعي الفاتورة 661765
25800,3915,44,4010001,0.0,91.84,0,0.0,0.0,سعي الفاتورة 661765
25801,3915,45,2010368,13.78,0.0,0,0.0,0.0,ضريبة الفاتورة 661765
25802,3915,46,2040001,0.0,13.78,0,0.0,0.0,ضريبة الفاتورة 661765
25803,3916,41,1021562,1122.0,0.0,28,22.0,51.0,
25804,3916,42,2010626,0.0,1122.0,28,22.0,51.0,
25805,3916,43,2010626,78.54,0.0,0,0.0,0.0,سعي الفاتورة 661766
25806,3916,44,4010001,0.0,78.54,0,0.0,0.0,سعي الفاتورة 661766
25807,3916,45,2010626,11.78,0.0,0,0.0,0.0,ضريبة الفاتورة 661766
25808,3916,46,2040001,0.0,11.78,0,0.0,0.0,ضريبة الفاتورة 661766
25809,3917,41,1021491,1218.0,0.0,1,21.0,58.0,
25810,3917,42,2010051,0.0,1218.0,1,21.0,58.0,
25811,3917,43,2010051,85.26,0.0,0,0.0,0.0,سعي الفاتورة 661767
25812,3917,44,4010001,0.0,85.26,0,0.0,0.0,سعي الفاتورة 661767
25813,3917,45,2010051,12.79,0.0,0,0.0,0.0,ضريبة الفاتورة 661767
25814,3917,46,2040001,0.0,12.79,0,0.0,0.0,ضريبة الفاتورة 661767
25815,3918,41,1020083,1400.0,0.0,28,200.0,7.0,
25816,3918,42,2010405,0.0,1400.0,28,200.0,7.0,
25817,3918,43,2010405,98.0,0.0,0,0.0,0.0,سعي الفاتورة 661768
25818,3918,44,4010001,0.0,98.0,0,0.0,0.0,سعي الفاتورة 661768
25819,3918,45,2010405,14.7,0.0,0,0.0,0.0,ضريبة الفاتورة 661768
25820,3918,46,2040001,0.0,14.7,0,0.0,0.0,ضريبة الفاتورة 661768
25821,3919,41,1020754,416.0,0.0,1,16.0,26.0,
25822,3919,41,1020754,1200.0,0.0,28,16.0,75.0,
25823,3919,42,2010304,0.0,416.0,1,16.0,26.0,
25824,3919,42,2010304,0.0,1200.0,28,16.0,75.0,
25825,3919,43,2010304,113.12,0.0,0,0.0,0.0,سعي الفاتورة 661769
25826,3919,44,4010001,0.0,113.12,0,0.0,0.0,سعي الفاتورة 661769
25827,3919,45,2010304,16.97,0.0,0,0.0,0.0,ضريبة الفاتورة 661769
25828,3919,46,2040001,0.0,16.97,0,0.0,0.0,ضريبة الفاتورة 661769
25829,3920,41,1020630,630.0,0.0,35,90.0,7.0,
25830,3920,42,2010183,0.0,630.0,35,90.0,7.0,
25831,3920,43,2010183,44.1,0.0,0,0.0,0.0,سعي الفاتورة 661770
25832,3920,44,4010001,0.0,44.1,0,0.0,0.0,سعي الفاتورة 661770
25833,3920,45,2010183,6.62,0.0,0,0.0,0.0,ضريبة الفاتورة 661770
25834,3920,46,2040001,0.0,6.62,0,0.0,0.0,ضريبة الفاتورة 661770
25835,3921,41,1020945,780.0,0.0,28,39.0,20.0,
25836,3921,42,2010345,0.0,780.0,28,39.0,20.0,
25837,3921,43,2010345,54.6,0.0,0,0.0,0.0,سعي الفاتورة 661701
25838,3921,44,4010001,0.0,54.6,0,0.0,0.0,سعي الفاتورة 661701
25839,3921,45,2010345,8.19,0.0,0,0.0,0.0,ضريبة الفاتورة 661701
25840,3921,46,2040001,0.0,8.19,0,0.0,0.0,ضريبة الفاتورة 661701
25841,3922,41,1020457,13095.0,0.0,28,135.0,97.0,
25842,3922,42,2010276,0.0,13095.0,28,135.0,97.0,
25843,3922,43,2010276,916.65,0.0,0,0.0,0.0,سعي الفاتورة 661771
25844,3922,44,4010001,0.0,916.65,0,0.0,0.0,سعي الفاتورة 661771
25845,3922,45,2010276,137.5,0.0,0,0.0,0.0,ضريبة الفاتورة 661771
25846,3922,46,2040001,0.0,137.5,0,0.0,0.0,ضريبة الفاتورة 661771
25847,3923,41,1020465,1560.0,0.0,35,40.0,39.0,
25848,3923,42,2010345,0.0,1560.0,35,40.0,39.0,
25849,3923,43,2010345,109.2,0.0,0,0.0,0.0,سعي الفاتورة 661702
25850,3923,44,4010001,0.0,109.2,0,0.0,0.0,سعي الفاتورة 661702
25851,3923,45,2010345,16.38,0.0,0,0.0,0.0,ضريبة الفاتورة 661702
25852,3923,46,2040001,0.0,16.38,0,0.0,0.0,ضريبة الفاتورة 661702
25853,3924,41,1020038,270.0,0.0,35,27.0,10.0,
25854,3924,42,2010354,0.0,270.0,35,27.0,10.0,
25855,3924,43,2010354,18.9,0.0,0,0.0,0.0,سعي الفاتورة 661772
25856,3924,44,4010001,0.0,18.9,0,0.0,0.0,سعي الفاتورة 661772
25857,3924,45,2010354,2.84,0.0,0,0.0,0.0,ضريبة الفاتورة 661772
25858,3924,46,2040001,0.0,2.84,0,0.0,0.0,ضريبة الفاتورة 661772
25859,3925,41,1020083,4012.0,0.0,28,17.0,236.0,
25860,3925,42,2010328,0.0,4012.0,28,17.0,236.0,
25861,3925,43,2010328,280.84,0.0,0,0.0,0.0,سعي الفاتورة 661703
25862,3925,44,4010001,0.0,280.84,0,0.0,0.0,سعي الفاتورة 661703
25863,3925,45,2010328,42.13,0.0,0,0.0,0.0,ضريبة الفاتورة 661703
25864,3925,46,2040001,0.0,42.13,0,0.0,0.0,ضريبة الفاتورة 661703
25865,3926,41,1020754,1809.0,0.0,28,27.0,67.0,
25866,3926,42,2010613,0.0,1809.0,28,27.0,67.0,
25867,3926,43,2010613,126.63,0.0,0,0.0,0.0,سعي الفاتورة 661773
25868,3926,44,4010001,0.0,126.63,0,0.0,0.0,سعي الفاتورة 661773
25869,3926,45,2010613,18.99,0.0,0,0.0,0.0,ضريبة الفاتورة 661773
25870,3926,46,2040001,0.0,18.99,0,0.0,0.0,ضريبة الفاتورة 661773
25877,3928,41,1020611,90.0,0.0,35,45.0,2.0,
25878,3928,42,2010340,0.0,90.0,35,45.0,2.0,
25879,3928,43,2010340,6.3,0.0,0,0.0,0.0,سعي الفاتورة 661705
25880,3928,44,4010001,0.0,6.3,0,0.0,0.0,سعي الفاتورة 661705
25881,3928,45,2010340,0.94,0.0,0,0.0,0.0,ضريبة الفاتورة 661705
25882,3928,46,2040001,0.0,0.94,0,0.0,0.0,ضريبة الفاتورة 661705
25883,3929,41,1020044,3040.0,0.0,28,20.0,152.0,
25884,3929,41,1020044,4865.0,0.0,28,35.0,139.0,
25885,3929,41,1020044,700.0,0.0,35,35.0,20.0,
25886,3929,42,2010745,0.0,3040.0,28,20.0,152.0,
25887,3929,42,2010745,0.0,4865.0,28,35.0,139.0,
25888,3929,42,2010745,0.0,700.0,35,35.0,20.0,
25889,3929,43,2010745,602.35,0.0,0,0.0,0.0,سعي الفاتورة 661683
25890,3929,44,4010001,0.0,602.35,0,0.0,0.0,سعي الفاتورة 661683
25891,3929,45,2010745,90.35,0.0,0,0.0,0.0,ضريبة الفاتورة 661683
25892,3929,46,2040001,0.0,90.35,0,0.0,0.0,ضريبة الفاتورة 661683
25899,3931,41,1021206,1428.0,0.0,28,28.0,51.0,
25900,3931,42,2010833,0.0,1428.0,28,28.0,51.0,
25901,3931,43,2010833,99.96,0.0,0,0.0,0.0,سعي الفاتورة 661684
25902,3931,44,4010001,0.0,99.96,0,0.0,0.0,سعي الفاتورة 661684
25903,3931,45,2010833,14.99,0.0,0,0.0,0.0,ضريبة الفاتورة 661684
25904,3931,46,2040001,0.0,14.99,0,0.0,0.0,ضريبة الفاتورة 661684
25905,3932,41,1020817,7770.0,0.0,28,21.0,370.0,
25906,3932,42,2010029,0.0,7770.0,28,21.0,370.0,
25907,3932,43,2010029,543.9,0.0,0,0.0,0.0,سعي الفاتورة 661707
