223,656123,4,2010254.0,0.0,1447/01/29,2025/07/24,1520.0,7.0,الحسون,,False
224,656160,4,2010247.0,0.0,1447/01/29,2025/07/24,580.0,7.0,ابو عامر,,False
225,656351,4,2010380.0,0.0,1447/01/29,2025/07/24,541.0,7.0,جهاد,,False
226,656161,4,2010188.0,0.0,1447/01/29,2025/07/24,1995.0,7.0,ابو عامر,,False
227,656352,4,2010043.0,0.0,1447/01/29,2025/07/24,322.0,7.0,جهاد,,False
228,655873,4,2010252.0,0.0,1447/01/29,2025/07/24,480.0,7.0,ابو عامر,,False
229,655874,4,2010449.0,0.0,1447/01/29,2025/07/24,475.0,7.0,ابو عامر,,False
230,656353,4,2010111.0,0.0,1447/01/29,2025/07/24,2728.0,7.0,جهاد,,False
231,655876,4,2010464.0,0.0,1447/01/29,2025/07/24,925.5,7.0,ابو عامر,,False
232,656354,4,2010269.0,0.0,1447/01/29,2025/07/24,3172.0,7.0,جهاد,,False
233,655877,4,2010180.0,0.0,1447/01/29,2025/07/24,135.0,7.0,ابو عامر,,False
234,656355,4,2010026.0,0.0,1447/01/29,2025/07/24,2835.0,7.0,جهاد,,False
235,656356,4,2010492.0,0.0,1447/01/29,2025/07/24,1410.0,7.0,جهاد, في 2025/07/26 الساعة 09:48:50 ص بواسطة: الناصري,False
236,656357,4,2010284.0,0.0,1447/01/29,2025/07/24,300.0,7.0,جهاد,,False
237,656358,4,2010551.0,0.0,1447/01/29,2025/07/24,9982.0,7.0,جهاد, في 2025/07/29 الساعة 09:38:21 ص بواسطة: عاصم,False
238,656359,4,2010315.0,0.0,1447/01/29,2025/07/24,890.0,7.0,جهاد, في 2025/07/24 الساعة 11:59:32 ص بواسطة: صالح,False
239,656360,4,2010126.0,0.0,1447/01/29,2025/07/24,780.0,7.0,جهاد,,False
240,656361,4,2010131.0,0.0,1447/01/29,2025/07/24,1925.0,7.0,جهاد,,False
241,656985,4,2010297.0,0.0,1447/01/29,2025/07/24,1194.0,7.0,الحسون,,False
242,656986,4,2010219.0,0.0,1447/01/29,2025/07/24,2760.0,7.0,الحسون,,False
243,656987,4,2010210.0,0.0,1447/01/29,2025/07/24,1350.0,7.0,الحسون,,False
244,656988,4,2010464.0,0.0,1447/01/29,2025/07/24,644.0,7.0,الحسون,,False
245,655958,4,2010214.0,0.0,1447/01/29,2025/07/24,15141.0,7.0,جهاد,,False
246,655959,4,2010445.0,0.0,1447/01/29,2025/07/24,2960.0,7.0,جهاد,,False
247,655960,4,2010137.0,0.0,1447/01/29,2025/07/24,2256.0,7.0,جهاد,,False
248,655961,4,2010046.0,0.0,1447/01/29,2025/07/24,2420.0,7.0,جهاد,,False
249,655962,4,2010037.0,0.0,1447/01/29,2025/07/24,138.0,7.0,جهاد,,False
250,655963,4,2010195.0,0.0,1447/01/29,2025/07/24,220.0,7.0,جهاد,,False
251,33,2,1020256.0,0.0,1447/01/29,2025/07/24,16253.0,0.0,ابو هلال,,False
252,34,2,1020236.0,0.0,1447/01/29,2025/07/24,1137.5,0.0,ابو هلال, في 2025/07/24 الساعة 09:19:14 ص بواسطة: ابو هلال,False
